Unnamed: 0,Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
4391.0,DET,Terry Duerod,False,University of Detroit Mercy,4.0,143.0,1979.0,48.0,,,,,,,,,,,,,,,,,,,,,
4392.0,CHI,Cedrick Hordges,False,University of South Carolina,2.0,145.0,1979.0,49.0,,,,,,,,,,,,,,,,,,,,,
4393.0,NYK,Geoff Huston,False,Texas Tech University,8.0,496.0,1979.0,50.0,,,,,,,,,,,,,,,,,,,,,
4394.0,NJN,John Gerdy,False,Davidson College,,,1979.0,51.0,,,,,,,,,,,,,,,,,,,,,
4395.0,MIL,Larry Gibson,False,University of Maryland,,,1979.0,52.0,,,,,,,,,,,,,,,,,,,,,
4396.0,BOS,Wayne Kreklow,False,Drake University,1.0,25.0,1979.0,53.0,,,,,,,,,,,,,,,,,,,,,
4397.0,GSW,Cheese Johnson,False,Wichita State University,1.0,9.0,1979.0,54.0,,,,,,,,,,,,,,,,,,,,,
4398.0,SDC,Tom Channel,False,Boston University,,,1979.0,55.0,,,,,,,,,,,,,,,,,,,,,
4400.0,ATL,Don March,False,Franklin & Marshall College,,,1979.0,57.0,,,,,,,,,,,,,,,,,,,,,
4401.0,PHI,Earl Cureton,False,University of Detroit Mercy,12.0,674.0,1979.0,58.0,,,,,,,,,,,,,,,,,,,,,
4402.0,HOU,Ricardo Brown,False,Pepperdine University,,,1979.0,59.0,,,,,,,,,,,,,,,,,,,,,
4403.0,LAL,Walter Daniels,False,University of Georgia,,,1979.0,60.0,,,,,,,,,,,,,,,,,,,,,
4404.0,BOS,Ernesto Malcolm,False,Briar Cliff University,,,1979.0,61.0,,,,,,,,,,,,,,,,,,,,,
4405.0,KCK,Terry Crosby,False,University of Tennessee,1.0,4.0,1979.0,62.0,,,,,,,,,,,,,,,,,,,,,
4406.0,SAS,Sylvester Norris,False,Jackson State University,1.0,17.0,1979.0,63.0,,,,,,,,,,,,,,,,,,,,,
4407.0,PHO,Al Green,False,Louisiana State University,,,1979.0,64.0,,,,,,,,,,,,,,,,,,,,,
4408.0,CLE,Bill Laimbeer,True,University of Notre Dame,14.0,1068.0,1979.0,65.0,laimbbi01,1986.0,East,NBA,1.0,11.0,8.0,,,2.0,1.0,,,,,7.0,4.0,0.0,0.0,,
4408.0,CLE,Bill Laimbeer,True,University of Notre Dame,14.0,1068.0,1979.0,65.0,laimbbi01,1984.0,East,NBA,1.0,11.0,5.0,,,3.0,1.0,,,,,4.0,2.0,2.0,1.0,,
4408.0,CLE,Bill Laimbeer,True,University of Notre Dame,14.0,1068.0,1979.0,65.0,laimbbi01,1983.0,East,NBA,1.0,17.0,13.0,,,5.0,0.0,,,,,8.0,6.0,1.0,1.0,,
4408.0,CLE,Bill Laimbeer,True,University of Notre Dame,14.0,1068.0,1979.0,65.0,laimbbi01,1982.0,East,NBA,1.0,6.0,2.0,,,1.0,0.0,,,,,1.0,1.0,0.0,0.0,,
4409.0,WSB,Charles Floyd,False,High Point University,,,1979.0,66.0,,,,,,,,,,,,,,,,,,,,,
4410.0,UTA,Greg Deane,False,University of Utah,1.0,7.0,1979.0,67.0,,,,,,,,,,,,,,,,,,,,,
4411.0,BOS,Nick Galis,False,Seton Hall University,,,1979.0,68.0,,,,,,,,,,,,,,,,,,,,,
4412.0,MIL,Eugene Robinson,False,University of Louisiana at Monroe,,,1979.0,69.0,,,,,,,,,,,,,,,,,,,,,
4413.0,CLE,Rick Swing,False,The Citadel,,,1979.0,70.0,,,,,,,,,,,,,,,,,,,,,
4414.0,NYK,Larry Rogers,False,Southeast Missouri State University,,,1979.0,71.0,,,,,,,,,,,,,,,,,,,,,
4415.0,CHI,George Maynor,False,East Carolina University,,,1979.0,72.0,,,,,,,,,,,,,,,,,,,,,
4416.0,SEA,James Donaldson,True,Washington State University,14.0,957.0,1979.0,73.0,donalja01,1987.0,West,NBA,1.0,8.0,2.0,,,6.0,1.0,,,,,0.0,0.0,2.0,2.0,,
4417.0,IND,Don Newman,False,University of Idaho,,,1979.0,74.0,,,,,,,,,,,,,,,,,,,,,
4418.0,GSW,Ron Ripley,False,University of Wisconsin-Green Bay,,,1979.0,75.0,,,,,,,,,,,,,,,,,,,,,
4419.0,HOU,Sammy Drummer,False,Georgia Institute of Technology,,,1979.0,76.0,,,,,,,,,,,,,,,,,,,,,
4420.0,SDC,Lionel Garrett,False,Southern University and A&M College,,,1979.0,77.0,,,,,,,,,,,,,,,,,,,,,
4421.0,POR,Daryll Robinson,False,Appalachian State University,,,1979.0,78.0,,,,,,,,,,,,,,,,,,,,,
4422.0,LAL,Ray White,False,Mississippi State University,,,1979.0,79.0,,,,,,,,,,,,,,,,,,,,,
4423.0,HOU,Lionel Green,False,Louisiana State University,,,1979.0,80.0,,,,,,,,,,,,,,,,,,,,,
4424.0,LAL,Ricky Reed,False,Temple University,,,1979.0,81.0,,,,,,,,,,,,,,,,,,,,,
4425.0,GSW,Jerry Sichting,False,Purdue University,10.0,598.0,1979.0,82.0,,,,,,,,,,,,,,,,,,,,,
4426.0,PHI,Mike Niles,False,"California State University, Fullerton",1.0,44.0,1979.0,83.0,,,,,,,,,,,,,,,,,,,,,
4427.0,SAS,Al Daniel,False,Furman University,,,1979.0,84.0,,,,,,,,,,,,,,,,,,,,,
4428.0,KCK,John McCullough,False,University of Oklahoma,1.0,8.0,1979.0,85.0,,,,,,,,,,,,,,,,,,,,,
4429.0,PHO,Malcolm Cesare,False,University of Florida,,,1979.0,86.0,,,,,,,,,,,,,,,,,,,,,
4430.0,SEA,Richie Allen,False,"California State University, Dominguez Hills",,,1979.0,87.0,,,,,,,,,,,,,,,,,,,,,
4431.0,WSB,Lamont Reid,False,Oral Roberts University,,,1979.0,88.0,,,,,,,,,,,,,,,,,,,,,
4432.0,UTA,Wolfe Perry,False,Stanford University,,,1979.0,89.0,,,,,,,,,,,,,,,,,,,,,
4433.0,BOS,Jimmy Allen,False,University of New Haven,,,1979.0,90.0,,,,,,,,,,,,,,,,,,,,,
4434.0,CLE,Matt Simpkins,False,Georgia Southern University,,,1979.0,91.0,,,,,,,,,,,,,,,,,,,,,
4435.0,DET,Flintie Ray Williams,False,"University of Nevada, Las Vegas",,,1979.0,92.0,,,,,,,,,,,,,,,,,,,,,
4436.0,CHI,Larry Washington,False,Drury University,,,1979.0,93.0,,,,,,,,,,,,,,,,,,,,,
4438.0,NJN,Jim Abromaitis,False,University of Connecticut,,,1979.0,95.0,,,,,,,,,,,,,,,,,,,,,
4439.0,GSW,George Lett,False,Centenary College of Louisiana,,,1979.0,96.0,,,,,,,,,,,,,,,,,,,,,
4441.0,IND,Billy Reid,False,University of San Francisco,1.0,59.0,1979.0,98.0,,,,,,,,,,,,,,,,,,,,,
4727.0,GSW,Billy Reid,False,University of San Francisco,1.0,59.0,1980.0,182.0,,,,,,,,,,,,,,,,,,,,,
4442.0,SDC,Greg Joyner,False,Middle Tennessee State University,,,1979.0,99.0,,,,,,,,,,,,,,,,,,,,,
4443.0,POR,Matt White,False,University of Pennsylvania,,,1979.0,100.0,,,,,,,,,,,,,,,,,,,,,
4444.0,ATL,Tiny Pinder,False,North Carolina State University,,,1979.0,101.0,,,,,,,,,,,,,,,,,,,,,
4446.0,PHI,Carl McPipe,False,University of Nebraska,,,1979.0,103.0,,,,,,,,,,,,,,,,,,,,,
4447.0,HOU,Allen Leavell,False,Oklahoma City University,10.0,700.0,1979.0,104.0,,,,,,,,,,,,,,,,,,,,,
4448.0,KCK,Curtis Watkins,False,DePaul University,,,1979.0,105.0,,,,,,,,,,,,,,,,,,,,,
4449.0,SAS,Steve Schall,False,University of Arkansas,,,1979.0,106.0,,,,,,,,,,,,,,,,,,,,,
4754.0,SAS,Steve Schall,False,University of Arkansas,,,1980.0,209.0,,,,,,,,,,,,,,,,,,,,,
4450.0,PHO,Mark Eaton,True,"University of California, Los Angeles",11.0,875.0,1979.0,107.0,eatonma01,1988.0,West,NBA,1.0,9.0,0.0,,,5.0,0.0,,,,,0.0,0.0,0.0,0.0,,
5054.0,UTA,Mark Eaton,True,"University of California, Los Angeles",11.0,875.0,1982.0,72.0,eatonma01,1988.0,West,NBA,1.0,9.0,0.0,,,5.0,0.0,,,,,0.0,0.0,0.0,0.0,,
4451.0,WSB,Marshall Ashford,False,Virginia Polytechnic Institute and State University,,,1979.0,108.0,,,,,,,,,,,,,,,,,,,,,
4452.0,UTA,Ernie Cobb,False,Boston University,,,1979.0,109.0,,,,,,,,,,,,,,,,,,,,,
4454.0,DET,Truman Claytor,False,University of Kentucky,,,1979.0,111.0,,,,,,,,,,,,,,,,,,,,,
4455.0,CLE,Joe Manning,False,University of North Texas,,,1979.0,112.0,,,,,,,,,,,,,,,,,,,,,
4456.0,NYK,Phil Abney,False,University of New Mexico,,,1979.0,113.0,,,,,,,,,,,,,,,,,,,,,
4459.0,MIL,Derrick Mayes,False,Illinois State University,,,1979.0,116.0,,,,,,,,,,,,,,,,,,,,,
4460.0,IND,Greg Guye,False,Stetson University,,,1979.0,117.0,,,,,,,,,,,,,,,,,,,,,
4461.0,GSW,Jim Mitchem,False,DePaul University,,,1979.0,118.0,,,,,,,,,,,,,,,,,,,,,
4462.0,SDC,Bob Bender,False,Duke University,,,1979.0,119.0,,,,,,,,,,,,,,,,,,,,,
4463.0,POR,Ray Ellis,False,Pepperdine University,,,1979.0,120.0,,,,,,,,,,,,,,,,,,,,,
4464.0,ATL,Dwight Williams,False,Gardner-Webb University,,,1979.0,121.0,,,,,,,,,,,,,,,,,,,,,
4465.0,DEN,Odell Ball,False,Marquette University,,,1979.0,122.0,,,,,,,,,,,,,,,,,,,,,
4466.0,PHI,Dan Hartshorne,False,University of Oregon,,,1979.0,123.0,,,,,,,,,,,,,,,,,,,,,
4467.0,HOU,Collie Davis,False,Southern University and A&M College,,,1979.0,124.0,,,,,,,,,,,,,,,,,,,,,
4468.0,SAS,Terry Knight,False,University of Pittsburgh,,,1979.0,125.0,,,,,,,,,,,,,,,,,,,,,
4469.0,KCK,Bob Roma,False,Princeton University,,,1979.0,126.0,,,,,,,,,,,,,,,,,,,,,
4470.0,PHO,Dale Shackelford,False,Syracuse University,,,1979.0,127.0,,,,,,,,,,,,,,,,,,,,,
4471.0,WSB,Garcia Hopkins,False,Morgan State University,,,1979.0,128.0,,,,,,,,,,,,,,,,,,,,,
4472.0,UTA,Paul Poe,False,Louisiana College,,,1979.0,129.0,,,,,,,,,,,,,,,,,,,,,
4473.0,BOS,Steve Castellan,False,University of Virginia,,,1979.0,130.0,,,,,,,,,,,,,,,,,,,,,
4474.0,CLE,Steve Skaggs,False,Ohio University,,,1979.0,131.0,,,,,,,,,,,,,,,,,,,,,
4475.0,DET,Ken Jones,False,Saint Mary's College of California,,,1979.0,132.0,,,,,,,,,,,,,,,,,,,,,
4654.0,MIL,Ken Jones,False,Virginia Commonwealth University,,,1980.0,109.0,,,,,,,,,,,,,,,,,,,,,
4476.0,CHI,Mike Eversley,False,Chicago State University,,,1979.0,133.0,,,,,,,,,,,,,,,,,,,,,
4477.0,NYK,Marc Coleman,False,Seton Hall University,,,1979.0,134.0,,,,,,,,,,,,,,,,,,,,,
4478.0,NJN,Jim Strickland,False,University of South Carolina,,,1979.0,135.0,,,,,,,,,,,,,,,,,,,,,
4680.0,SEA,Jim Strickland,False,University of South Carolina,,,1980.0,135.0,,,,,,,,,,,,,,,,,,,,,
4479.0,IND,Dirk Ewing,False,Stetson University,,,1979.0,136.0,,,,,,,,,,,,,,,,,,,,,
4480.0,GSW,Ren Watson,False,Virginia Commonwealth University,,,1979.0,137.0,,,,,,,,,,,,,,,,,,,,,
4481.0,MIL,Stan Ray,False,"California State University, Fullerton",,,1979.0,138.0,,,,,,,,,,,,,,,,,,,,,
4482.0,SDC,Jene Grey,False,LeMoyne College,,,1979.0,139.0,,,,,,,,,,,,,,,,,,,,,
4483.0,POR,Jeff Tropf,False,Central Michigan University,,,1979.0,140.0,,,,,,,,,,,,,,,,,,,,,
4484.0,ATL,Tim Waterman,False,St. Bonaventure University,,,1979.0,141.0,,,,,,,,,,,,,,,,,,,,,
4485.0,PHI,Bobby Willis,False,University of Pennsylvania,,,1979.0,142.0,,,,,,,,,,,,,,,,,,,,,
4486.0,HOU,Rich Valavicius,False,Auburn University,,,1979.0,143.0,,,,,,,,,,,,,,,,,,,,,
4488.0,KCK,Nick Daniels,False,Xavier University,,,1979.0,145.0,,,,,,,,,,,,,,,,,,,,,
4489.0,SAS,Tyrone Branyan,False,University of Texas at Austin,,,1979.0,146.0,,,,,,,,,,,,,,,,,,,,,
4491.0,UTA,Keith McDonald,False,Utah State University,,,1979.0,148.0,,,,,,,,,,,,,,,,,,,,,
4492.0,BOS,Glenn Sudhop,False,North Carolina State University,,,1979.0,149.0,,,,,,,,,,,,,,,,,,,,,
4493.0,DET,Rodney Lee,False,University of Memphis,,,1979.0,150.0,,,,,,,,,,,,,,,,,,,,,
4495.0,NYK,Billy Tucker,False,Tennessee State University,,,1979.0,152.0,,,,,,,,,,,,,,,,,,,,,
4496.0,CHI,Tony Warren,False,North Carolina State University,,,1979.0,153.0,,,,,,,,,,,,,,,,,,,,,
4497.0,NJN,Henry Hollingsworth,False,Hofstra University,,,1979.0,154.0,,,,,,,,,,,,,,,,,,,,,
4498.0,GSW,Mario Butler,False,Briar Cliff University,,,1979.0,155.0,,,,,,,,,,,,,,,,,,,,,
4499.0,MIL,Larry Spicer,False,University of Alabama at Birmingham,,,1979.0,156.0,,,,,,,,,,,,,,,,,,,,,
4689.0,NJN,Larry Spicer,False,University of Alabama at Birmingham,,,1980.0,144.0,,,,,,,,,,,,,,,,,,,,,
4500.0,IND,Brian Magid,False,George Washington University,,,1979.0,157.0,,,,,,,,,,,,,,,,,,,,,
4501.0,SDC,Renaldo Lawrence,False,Appalachian State University,,,1979.0,158.0,,,,,,,,,,,,,,,,,,,,,
4502.0,POR,Willie Pounds,False,Chaminade University of Honolulu,,,1979.0,159.0,,,,,,,,,,,,,,,,,,,,,
4503.0,ATL,John Goedeke,False,"University of Maryland, Baltimore County",,,1979.0,160.0,,,,,,,,,,,,,,,,,,,,,
4504.0,HOU,Delbert Watson,False,East Tennessee State University,,,1979.0,161.0,,,,,,,,,,,,,,,,,,,,,
4505.0,DEN,Matt Teahan,False,University of Denver,,,1979.0,162.0,,,,,,,,,,,,,,,,,,,,,
4506.0,PHI,Rick Raivio,False,University of Portland,,,1979.0,163.0,,,,,,,,,,,,,,,,,,,,,
4659.0,LAL,Rick Raivio,False,University of Portland,,,1980.0,114.0,,,,,,,,,,,,,,,,,,,,,
4507.0,KCK,Tony Vann,False,University of Alabama at Huntsville,,,1979.0,164.0,,,,,,,,,,,,,,,,,,,,,
4508.0,PHO,Charles Jones,False,Albany State University,15.0,726.0,1979.0,165.0,,,,,,,,,,,,,,,,,,,,,
5311.0,ATL,Charles Jones,False,University of Oklahoma,,,1983.0,104.0,,,,,,,,,,,,,,,,,,,,,
5403.0,NYK,Charles Jones,False,Marshall University,,,1983.0,196.0,,,,,,,,,,,,,,,,,,,,,
5469.0,PHO,Charles Jones,False,University of Louisville,4.0,201.0,1984.0,36.0,,,,,,,,,,,,,,,,,,,,,
4509.0,WSB,Jo Jo Walters,False,Manhattan College,,,1979.0,166.0,,,,,,,,,,,,,,,,,,,,,
4510.0,UTA,Milt Huggins,False,Southern Illinois University,,,1979.0,167.0,,,,,,,,,,,,,,,,,,,,,
4511.0,BOS,Kevin Sinnett,False,United States Naval Academy,,,1979.0,168.0,,,,,,,,,,,,,,,,,,,,,
4512.0,CLE,Tim Joyce,False,Ohio University,,,1979.0,169.0,,,,,,,,,,,,,,,,,,,,,
4513.0,DET,Val Bracey,False,Central Michigan University,,,1979.0,170.0,,,,,,,,,,,,,,,,,,,,,
4514.0,CHI,James Jackson,False,University of Minnesota,,,1979.0,171.0,,,,,,,,,,,,,,,,,,,,,
4515.0,NYK,Brett Wyatt,False,New Jersey City University,,,1979.0,172.0,,,,,,,,,,,,,,,,,,,,,
4516.0,NJN,Ricky Free,False,Columbia University,,,1979.0,173.0,,,,,,,,,,,,,,,,,,,,,
4517.0,MIL,Roger Lapham,False,University of Maine,,,1979.0,174.0,,,,,,,,,,,,,,,,,,,,,
4518.0,GSW,Gene Ransom,False,University of California,,,1979.0,175.0,,,,,,,,,,,,,,,,,,,,,
4519.0,SDC,Mike Dodd,False,San Diego State University,,,1979.0,176.0,,,,,,,,,,,,,,,,,,,,,
4520.0,POR,Stan Eckwood,False,Harding University,,,1979.0,177.0,,,,,,,,,,,,,,,,,,,,,
4521.0,ATL,Cedric Oliver,False,Hamilton College,,,1979.0,178.0,,,,,,,,,,,,,,,,,,,,,
4522.0,DEN,Emmett Lewis,False,University of Colorado,,,1979.0,179.0,,,,,,,,,,,,,,,,,,,,,
4523.0,PHI,Coby Leavitt,False,University of Utah,,,1979.0,180.0,,,,,,,,,,,,,,,,,,,,,
4679.0,PHO,Coby Leavitt,False,University of Utah,,,1980.0,134.0,,,,,,,,,,,,,,,,,,,,,
4524.0,KCK,Gary Wilson,False,Southern Illinois University,,,1979.0,181.0,,,,,,,,,,,,,,,,,,,,,
4525.0,SAS,Eddie McLeod,False,"University of Nevada, Las Vegas",,,1979.0,182.0,,,,,,,,,,,,,,,,,,,,,
4526.0,PHO,Hosea Champine,False,Robert Morris University (PA),,,1979.0,183.0,,,,,,,,,,,,,,,,,,,,,
4527.0,WSB,Ray Hooker,False,Murray State University,,,1979.0,184.0,,,,,,,,,,,,,,,,,,,,,
4528.0,UTA,Paul Dawkins,False,Northern Illinois University,1.0,57.0,1979.0,185.0,,,,,,,,,,,,,,,,,,,,,
4529.0,BOS,Alton Byrd,False,Columbia University,,,1979.0,186.0,,,,,,,,,,,,,,,,,,,,,
4530.0,DET,Willie Polk,False,Grand Canyon University,,,1979.0,187.0,,,,,,,,,,,,,,,,,,,,,
4531.0,CLE,Terry Peavy,False,Point Park University,,,1979.0,188.0,,,,,,,,,,,,,,,,,,,,,
4532.0,NYK,Gordon Thomas,False,St. John's University,,,1979.0,189.0,,,,,,,,,,,,,,,,,,,,,
4533.0,CHI,Marvin Thoms,False,"University of California, Los Angeles",,,1979.0,190.0,,,,,,,,,,,,,,,,,,,,,
4534.0,NJN,Eric Fleisher,False,Tulane University,,,1979.0,191.0,,,,,,,,,,,,,,,,,,,,,
4535.0,GSW,Kevin Heenan,False,"California State University, Fullerton",,,1979.0,192.0,,,,,,,,,,,,,,,,,,,,,
4536.0,MIL,Chris Fahrbach,False,University of North Dakota,,,1979.0,193.0,,,,,,,,,,,,,,,,,,,,,
4537.0,SDC,Greg Hunter,False,Loyola Marymount University,,,1979.0,194.0,,,,,,,,,,,,,,,,,,,,,
4538.0,POR,Kelvin Small,False,University of Oregon,,,1979.0,195.0,,,,,,,,,,,,,,,,,,,,,
4540.0,CHI,Cortez Collins,False,University of Southern Indiana,,,1979.0,197.0,,,,,,,,,,,,,,,,,,,,,
4541.0,PHI,Keith McCord,False,University of Alabama at Birmingham,1.0,2.0,1979.0,198.0,,,,,,,,,,,,,,,,,,,,,
4542.0,SAS,Glen Fine,False,Harvard University,,,1979.0,199.0,,,,,,,,,,,,,,,,,,,,,
4543.0,KCK,Russell Saunders,False,University of New Mexico,,,1979.0,200.0,,,,,,,,,,,,,,,,,,,,,
4544.0,PHO,Korky Nelson,False,Santa Clara University,,,1979.0,201.0,,,,,,,,,,,,,,,,,,,,,
4545.0,WSB,Steve Martin,False,Georgetown University,,,1979.0,202.0,,,,,,,,,,,,,,,,,,,,,
4546.0,GSW,Joe Barry Carroll,False,Purdue University,10.0,705.0,1980.0,1.0,,,,,,,,,,,,,,,,,,,,,
4547.0,UTA,Darrell Griffith,False,University of Louisville,10.0,765.0,1980.0,2.0,,,,,,,,,,,,,,,,,,,,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1990.0,East,NBA,1.0,14.0,2.0,,,3.0,2.0,,,,,3.0,0.0,2.0,2.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1989.0,East,NBA,1.0,20.0,13.0,,,8.0,1.0,,,,,11.0,6.0,0.0,0.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1988.0,East,NBA,1.0,16.0,10.0,,,3.0,0.0,,,,,7.0,5.0,0.0,0.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1987.0,East,NBA,1.0,14.0,2.0,,,1.0,1.0,,,,,1.0,0.0,2.0,2.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1986.0,East,NBA,1.0,30.0,16.0,,,7.0,2.0,,,,,11.0,7.0,2.0,2.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1985.0,East,NBA,1.0,20.0,8.0,,,10.0,2.0,,,,,8.0,3.0,2.0,2.0,,
4548.0,BOS,Kevin McHale,True,University of Minnesota,13.0,971.0,1980.0,3.0,mchalke01,1983.0,East,NBA,1.0,11.0,10.0,,,5.0,0.0,,,,,7.0,3.0,6.0,4.0,,
4549.0,CHI,Kelvin Ransey,False,Ohio State University,6.0,474.0,1980.0,4.0,,,,,,,,,,,,,,,,,,,,,
4550.0,DEN,James Ray,False,Jacksonville University,3.0,103.0,1980.0,5.0,,,,,,,,,,,,,,,,,,,,,
4551.0,NJN,Mike O'Koren,False,University of North Carolina,8.0,407.0,1980.0,6.0,,,,,,,,,,,,,,,,,,,,,
4552.0,NJN,Mike Gminski,False,Duke University,14.0,938.0,1980.0,7.0,,,,,,,,,,,,,,,,,,,,,
4553.0,PHI,Andrew Toney,True,University of Louisiana at Lafayette,8.0,468.0,1980.0,8.0,toneyan01,1983.0,East,NBA,1.0,22.0,13.0,,,0.0,3.0,,,,,11.0,6.0,1.0,1.0,,
4553.0,PHI,Andrew Toney,True,University of Louisiana at Lafayette,8.0,468.0,1980.0,8.0,toneyan01,1982.0,East,NBA,1.0,18.0,8.0,,,1.0,7.0,,,,,5.0,4.0,0.0,0.0,,
4554.0,SDC,Michael Brooks,False,La Salle University,6.0,319.0,1980.0,9.0,,,,,,,,,,,,,,,,,,,,,
4555.0,POR,Ronnie Lester,False,University of Iowa,6.0,250.0,1980.0,10.0,,,,,,,,,,,,,,,,,,,,,
4556.0,DAL,Kiki Vandeweghe,True,"University of California, Los Angeles",13.0,810.0,1980.0,11.0,vandeki01,1983.0,West,NBA,1.0,26.0,14.0,,,3.0,1.0,,,,,13.0,7.0,0.0,0.0,,
4556.0,DAL,Kiki Vandeweghe,True,"University of California, Los Angeles",13.0,810.0,1980.0,11.0,vandeki01,1982.0,West,NBA,1.0,14.0,7.0,,,3.0,1.0,,,,,4.0,3.0,2.0,1.0,,
4557.0,NYK,Mike Woodson,False,Indiana University,11.0,786.0,1980.0,12.0,,,,,,,,,,,,,,,,,,,,,
4558.0,GSW,Rickey Brown,False,Mississippi State University,5.0,340.0,1980.0,13.0,,,,,,,,,,,,,,,,,,,,,
4559.0,WSB,Wes Matthews,False,University of Wisconsin,9.0,465.0,1980.0,14.0,,,,,,,,,,,,,,,,,,,,,
4560.0,SAS,Reggie Johnson,False,University of Tennessee,4.0,305.0,1980.0,15.0,,,,,,,,,,,,,,,,,,,,,
4561.0,KCK,Hawkeye Whitney,False,North Carolina State University,2.0,70.0,1980.0,16.0,,,,,,,,,,,,,,,,,,,,,
4562.0,DET,Larry Drew,False,University of Missouri,10.0,714.0,1980.0,17.0,,,,,,,,,,,,,,,,,,,,,
4563.0,ATL,Don Collins,False,Washington State University,6.0,303.0,1980.0,18.0,,,,,,,,,,,,,,,,,,,,,
4564.0,UTA,John Duren,False,Georgetown University,3.0,201.0,1980.0,19.0,,,,,,,,,,,,,,,,,,,,,
4565.0,SEA,Bill Hanzlik,False,University of Notre Dame,10.0,748.0,1980.0,20.0,,,,,,,,,,,,,,,,,,,,,
4566.0,PHI,Monti Davis,False,Tennessee State University,1.0,2.0,1980.0,21.0,,,,,,,,,,,,,,,,,,,,,
4567.0,CLE,Chad Kinch,False,University of North Carolina at Charlotte,1.0,41.0,1980.0,22.0,,,,,,,,,,,,,,,,,,,,,
4568.0,DEN,Carl Nicks,False,Indiana State University,3.0,156.0,1980.0,23.0,,,,,,,,,,,,,,,,,,,,,
4570.0,GSW,Jeff Ruland,False,Iona College,8.0,332.0,1980.0,25.0,,,,,,,,,,,,,,,,,,,,,
4571.0,CHI,Sam Worthen,False,Marquette University,2.0,69.0,1980.0,26.0,,,,,,,,,,,,,,,,,,,,,
4572.0,HOU,John Stroud,False,University of Mississippi,1.0,9.0,1980.0,27.0,,,,,,,,,,,,,,,,,,,,,
4573.0,ATL,Craig Shelton,False,Georgetown University,2.0,59.0,1980.0,28.0,,,,,,,,,,,,,,,,,,,,,
4574.0,IND,Louis Orr,False,Syracuse University,8.0,569.0,1980.0,29.0,,,,,,,,,,,,,,,,,,,,,
4575.0,IND,Kenny Natt,False,University of Louisiana at Monroe,3.0,49.0,1980.0,30.0,,,,,,,,,,,,,,,,,,,,,
4576.0,LAL,Wayne Robinson,False,Virginia Polytechnic Institute and State University,1.0,81.0,1980.0,31.0,,,,,,,,,,,,,,,,,,,,,
4577.0,POR,David Lawrence,False,McNeese State University,,,1980.0,32.0,,,,,,,,,,,,,,,,,,,,,
4578.0,POR,Bruce Collins,False,Weber State University,,,1980.0,33.0,,,,,,,,,,,,,,,,,,,,,
4579.0,DAL,Roosevelt Bouie,False,Syracuse University,,,1980.0,34.0,,,,,,,,,,,,,,,,,,,,,
4580.0,WSB,Rick Mahorn,False,Hampton University,18.0,1117.0,1980.0,35.0,,,,,,,,,,,,,,,,,,,,,
4581.0,NYK,DeWayne Scales,False,Louisiana State University,3.0,49.0,1980.0,36.0,,,,,,,,,,,,,,,,,,,,,
4582.0,LAL,Butch Carter,False,Indiana University,6.0,361.0,1980.0,37.0,,,,,,,,,,,,,,,,,,,,,
4583.0,HOU,Terry Stotts,False,University of Oklahoma,,,1980.0,38.0,,,,,,,,,,,,,,,,,,,,,
4584.0,SAS,Michael Wiley,False,"California State University, Long Beach",2.0,94.0,1980.0,39.0,,,,,,,,,,,,,,,,,,,,,
4586.0,DEN,Jawann Oldham,False,Seattle University,10.0,329.0,1980.0,41.0,,,,,,,,,,,,,,,,,,,,,
4587.0,PHO,Kimberly Belton,False,Stanford University,,,1980.0,42.0,,,,,,,,,,,,,,,,,,,,,
4588.0,HOU,Billy Williams,False,Clemson University,,,1980.0,43.0,,,,,,,,,,,,,,,,,,,,,
4589.0,PHI,Clyde Austin,False,North Carolina State University,,,1980.0,44.0,,,,,,,,,,,,,,,,,,,,,
4590.0,DET,Brad Branson,False,Southern Methodist University,2.0,72.0,1980.0,45.0,,,,,,,,,,,,,,,,,,,,,
4591.0,BOS,Arnette Hallman,False,Purdue University,,,1980.0,46.0,,,,,,,,,,,,,,,,,,,,,
4592.0,DEN,Kurt Nimphius,False,Arizona State University,8.0,564.0,1980.0,47.0,,,,,,,,,,,,,,,,,,,,,
4593.0,DEN,Eddie Lee,False,University of Cincinnati,,,1980.0,48.0,,,,,,,,,,,,,,,,,,,,,
4594.0,GSW,John Virgil,False,University of North Carolina,,,1980.0,49.0,,,,,,,,,,,,,,,,,,,,,
